ctuid,name,all_vm,south_asian,chinese,black,filipino,arab,latin_american,southeast_asian,west_asian,korean,japanese,white,indigenous
5350472.00,5350472.00,23.4,4.7,6.4,2.1,2.6,0.3,1.4,0.8,2.7,0.2,0.0,74.8,1.8
5350473.01,5350473.01,12.6,2.3,2.7,1.7,0.9,0.4,0.6,1.1,1.4,0.0,0.6,84.7,2.8
5350473.02,5350473.02,17.3,1.2,4.4,2.5,2.0,0.4,0.9,1.7,2.2,1.2,0.5,80.0,2.7
5350473.03,5350473.03,9.4,1.0,1.9,2.7,0.4,0.0,1.0,0.7,0.8,0.0,0.3,88.9,1.6
5350474.00,5350474.00,7.4,1.4,1.1,0.4,0.7,0.0,0.7,0.2,1.4,0.4,0.0,90.9,1.8
5350475.00,5350475.00,10.7,2.1,2.1,1.9,0.5,0.3,0.6,0.2,1.1,0.6,0.1,85.8,3.5
5350476.01,5350476.01,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,30.4,69.6
5350476.02,5350476.02,5.4,1.8,1.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,3.9
5350480.01,5350480.01,16.5,3.4,1.0,2.9,3.7,0.0,3.7,0.5,0.5,0.0,0.0,81.4,2.1
5350480.03,5350480.03,52.4,16.3,4.4,2.9,2.3,2.0,4.4,6.0,6.3,0.0,0.0,47.0,0.8
5350480.04,5350480.04,34.8,17.4,3.5,3.5,0.0,1.7,2.1,2.1,3.8,0.0,0.0,64.5,1.0
5350480.05,5350480.05,34.6,9.2,2.6,4.2,2.3,0.3,4.5,2.6,5.9,0.5,0.0,64.1,1.3
5350480.06,5350480.06,14.3,3.0,0.0,0.4,1.1,0.0,4.2,2.1,2.3,0.0,0.0,84.8,0.8
5350481.02,5350481.02,17.1,3.5,1.5,2.8,2.8,0.4,2.3,1.6,1.6,0.0,0.0,78.2,4.6
5350481.04,5350481.04,45.3,13.8,5.0,3.1,2.5,2.6,4.2,6.1,5.1,0.0,0.0,54.0,0.7
5350481.05,5350481.05,19.7,4.7,1.2,1.8,1.1,1.2,5.2,2.7,0.8,0.5,0.0,78.7,1.5
5350482.00,5350482.00,32.0,9.6,2.4,3.3,1.5,1.1,3.4,2.1,5.3,1.1,0.0,67.4,0.6
5350483.01,5350483.01,12.4,2.7,1.0,1.8,1.2,0.6,2.2,1.2,0.0,0.0,0.0,85.3,2.3
5350483.02,5350483.02,24.6,6.1,0.4,4.6,1.2,2.6,2.6,1.6,2.8,1.0,0.1,74.6,0.8
5350484.02,5350484.02,10.1,2.6,0.6,1.6,1.2,0.2,1.3,0.0,0.2,0.0,0.4,88.1,1.8
5350484.03,5350484.03,24.6,7.5,0.4,4.8,1.7,2.5,2.2,1.9,1.9,0.0,0.0,74.1,1.3
5350484.04,5350484.04,4.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2,0.0
5350485.02,5350485.02,17.1,3.2,0.4,4.4,0.5,1.9,1.7,1.7,0.7,0.3,0.1,80.6,2.3
5350485.03,5350485.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,0.0
5350485.04,5350485.04,9.3,1.2,0.5,2.3,0.0,0.0,3.0,0.0,0.6,0.0,0.4,88.2,2.5
5350485.05,5350485.05,28.8,7.6,1.0,7.4,1.3,0.9,3.9,1.2,1.5,1.1,0.0,70.0,1.2
5350500.01,5350500.01,34.2,9.0,2.7,5.7,3.6,2.3,1.9,4.0,0.7,0.7,0.0,65.1,0.7
5350500.02,5350500.02,30.6,6.2,2.3,8.4,2.7,2.6,1.8,1.4,0.5,0.7,0.3,67.6,1.9
5350501.01,5350501.01,25.7,9.3,1.4,3.4,3.4,2.8,1.7,0.0,0.5,0.2,0.2,73.4,0.9
5350501.02,5350501.02,34.7,11.5,9.6,2.2,2.1,2.0,1.8,0.4,0.9,1.5,0.4,64.4,0.9
5350502.01,5350502.01,40.1,9.1,2.2,7.2,10.3,3.4,2.4,1.9,0.0,0.7,0.5,59.0,0.9
5350502.02,5350502.02,32.3,4.4,5.1,3.8,7.7,1.0,0.6,1.0,2.0,0.8,0.8,66.1,1.4
5350503.00,5350503.00,42.8,10.6,2.7,9.4,4.7,5.2,4.1,1.6,0.7,0.4,0.2,56.3,0.8
5350504.00,5350504.00,31.9,8.6,5.0,5.0,1.3,3.3,1.9,1.8,1.9,0.0,0.6,67.7,0.6
5350505.01,5350505.01,28.9,10.5,7.2,2.0,1.3,1.4,0.0,1.2,0.9,1.3,0.8,70.7,0.3
5350505.02,5350505.02,39.9,18.6,9.5,0.8,0.7,3.3,1.1,1.3,0.0,2.7,0.0,59.6,0.5
5350506.00,5350506.00,31.2,11.7,7.3,0.4,1.0,2.5,0.8,0.8,0.6,3.3,1.5,68.8,0.0
5350507.00,5350507.00,21.8,5.0,7.3,2.1,0.3,2.6,1.2,1.1,0.7,0.0,0.8,77.1,1.1
5350508.00,5350508.00,28.4,13.5,4.8,2.8,0.0,0.7,2.0,1.9,0.0,0.7,0.0,71.0,0.4
5350509.01,5350509.01,27.1,7.5,5.6,2.2,2.9,0.0,2.1,2.9,0.7,0.6,0.5,72.4,0.6
5350509.02,5350509.02,19.1,4.1,4.8,1.6,3.2,0.3,0.0,0.9,0.3,1.0,0.0,80.4,0.6
5350510.00,5350510.00,19.0,2.5,2.9,1.8,1.5,1.8,1.5,1.8,0.4,0.6,0.3,80.4,0.7
5350511.01,5350511.01,65.0,16.6,0.7,13.1,5.4,12.4,3.6,3.0,5.2,0.9,0.0,33.9,1.2
5350511.02,5350511.02,36.8,7.2,1.5,10.1,3.5,2.9,1.8,3.3,2.0,0.8,0.0,62.6,0.5
5350512.00,5350512.00,54.5,14.4,2.8,6.5,13.4,7.6,1.2,1.6,1.8,0.4,0.0,44.8,0.7
5350513.01,5350513.01,40.1,8.7,11.8,4.0,3.6,3.7,2.5,2.1,0.3,0.7,0.6,59.4,0.5
5350513.02,5350513.02,55.0,18.4,4.1,5.0,5.9,9.2,2.8,3.6,2.0,0.4,0.0,44.5,0.5
5350513.03,5350513.03,64.9,20.1,2.4,6.5,16.3,8.1,1.7,2.4,1.2,0.0,0.0,34.5,0.5
5350513.04,5350513.04,37.1,10.5,4.7,6.0,1.9,2.0,3.6,1.3,0.8,1.9,0.0,62.5,0.4
5350514.01,5350514.01,46.6,21.9,9.9,0.0,0.9,7.3,0.9,0.0,2.1,0.0,0.0,53.4,0.0
5350514.02,5350514.02,67.8,26.1,6.9,12.7,4.0,7.7,1.2,1.3,4.4,1.2,0.0,31.4,0.8
5350515.01,5350515.01,28.1,6.0,2.6,5.0,6.0,2.6,2.3,1.0,0.5,0.0,0.5,70.7,1.2
5350515.02,5350515.02,38.9,9.5,8.0,4.7,3.4,4.6,0.9,1.4,1.6,1.6,0.0,60.1,1.1
5350516.01,5350516.01,47.2,15.8,5.4,4.2,5.7,5.2,2.5,2.2,1.5,0.2,0.6,52.4,0.4
5350516.02,5350516.02,47.7,14.7,2.8,9.9,3.5,3.6,5.8,1.8,0.6,0.9,1.1,50.6,1.7
5350516.03,5350516.03,44.0,13.1,2.5,4.3,9.0,5.9,3.5,0.7,0.0,0.8,0.2,55.1,0.9
5350516.04,5350516.04,59.7,29.4,2.2,9.9,5.0,5.1,4.0,0.6,0.5,0.9,0.0,39.1,1.2
5350516.05,5350516.05,46.5,15.7,3.7,7.7,5.8,5.0,3.9,0.8,1.0,0.0,0.2,52.3,1.3
5350516.06,5350516.06,51.1,13.5,1.6,13.3,6.4,4.1,4.2,1.3,1.4,0.5,0.7,48.1,0.8
5350516.08,5350516.08,56.8,14.7,4.8,10.8,11.4,4.8,2.7,0.5,1.8,0.5,0.5,41.9,1.3
5350516.09,5350516.09,49.5,10.3,6.4,10.7,4.9,5.5,3.0,1.5,0.9,1.7,0.8,49.9,0.7
5350516.11,5350516.11,39.1,11.9,10.4,3.8,0.5,4.2,1.8,1.4,1.0,1.7,0.7,61.1,0.0
5350516.16,5350516.16,45.4,12.6,10.8,7.4,2.6,3.3,1.0,0.8,0.8,1.8,0.6,53.4,1.1
5350516.17,5350516.17,43.6,13.7,5.5,9.7,3.2,1.1,1.4,2.5,0.9,0.0,0.0,55.6,0.6
5350516.18,5350516.18,38.0,6.4,6.0,3.5,3.8,4.4,3.0,1.1,3.5,1.3,1.0,61.0,1.0
5350516.20,5350516.20,57.1,25.8,5.7,5.9,3.6,4.8,3.6,1.6,0.8,0.0,0.7,42.5,0.4
5350516.21,5350516.21,55.1,20.0,9.4,8.1,1.6,4.1,2.2,2.0,1.3,1.3,0.7,44.5,0.4
5350516.22,5350516.22,60.4,23.2,4.9,6.6,5.7,9.4,3.3,1.5,1.8,0.2,0.3,39.2,0.4
5350516.23,5350516.23,58.3,23.1,9.3,5.1,6.1,6.9,1.6,2.2,0.0,0.0,0.5,41.7,0.0
5350516.24,5350516.24,49.7,16.4,8.6,5.3,3.9,4.9,3.3,1.6,1.8,1.3,0.0,49.6,0.6
5350516.25,5350516.25,57.7,21.0,4.5,10.4,4.1,3.5,4.3,1.2,4.0,1.9,0.0,41.5,0.7
5350516.26,5350516.26,64.4,24.6,8.1,12.7,4.1,6.1,1.6,1.3,1.2,0.5,0.0,35.5,0.2
5350516.28,5350516.28,67.7,21.8,23.2,2.6,3.8,7.5,1.2,1.3,0.3,2.6,0.0,32.4,0.0
5350516.29,5350516.29,73.6,23.7,20.5,10.2,2.6,7.9,1.2,1.6,1.6,1.2,0.0,25.1,1.3
5350516.30,5350516.30,76.4,31.8,22.3,2.0,3.7,10.1,1.5,1.1,0.7,0.7,0.3,23.2,0.4
5350516.31,5350516.31,63.7,19.5,26.4,3.6,1.4,4.9,0.0,0.9,3.8,1.6,0.4,36.5,0.0
5350516.32,5350516.32,61.3,28.3,4.5,5.5,6.2,7.4,3.3,0.6,1.9,0.0,0.0,37.4,1.2
5350516.37,5350516.37,75.4,31.1,13.4,7.2,3.9,10.2,2.3,1.2,1.5,1.4,0.3,24.1,0.5
5350516.38,5350516.38,84.7,36.8,8.2,6.5,5.9,14.9,1.3,1.7,2.3,1.0,0.6,15.2,0.0
5350516.39,5350516.39,75.7,40.7,3.3,10.6,5.4,6.3,1.3,2.3,1.6,0.0,0.0,23.8,0.4
5350516.40,5350516.40,67.2,29.4,5.6,7.0,5.8,6.2,4.8,1.9,1.8,0.0,0.4,32.1,0.6
5350516.41,5350516.41,84.2,41.5,7.7,5.3,4.7,16.5,0.9,1.9,1.0,0.2,0.3,15.3,0.4
5350516.43,5350516.43,74.0,27.4,21.9,2.8,2.8,7.8,1.5,0.4,0.0,3.6,1.5,25.6,0.3
5350516.44,5350516.44,72.8,28.8,16.4,4.3,3.9,9.1,0.9,1.7,2.2,2.3,1.0,27.1,0.0
5350516.47,5350516.47,77.5,32.2,10.5,5.2,7.0,14.3,0.8,0.7,1.0,1.4,0.0,22.5,0.0
5350516.48,5350516.48,89.2,46.0,9.2,3.4,3.6,19.8,1.2,0.8,0.8,0.5,0.5,10.8,0.0
5350516.50,5350516.50,85.7,38.1,6.9,6.0,8.7,12.9,4.0,1.0,2.6,0.9,0.0,14.4,0.0
5350516.51,5350516.51,81.6,32.9,7.8,6.2,6.3,16.3,2.8,1.4,1.2,0.0,0.3,18.3,0.0
5350516.52,5350516.52,83.1,37.9,10.5,3.8,5.4,15.3,1.7,2.1,0.5,0.5,0.7,16.9,0.0
5350516.53,5350516.53,83.4,40.4,15.2,3.2,6.3,10.5,0.0,3.2,0.0,0.0,0.0,16.6,0.0
5350516.54,5350516.54,85.6,35.1,10.2,6.0,6.3,16.1,1.8,2.2,0.7,0.2,1.1,14.1,0.2
5350516.55,5350516.55,83.1,30.3,6.7,6.5,5.6,18.1,1.2,3.8,1.8,0.7,0.0,16.8,0.0
5350517.00,5350517.00,33.4,8.1,9.0,3.7,2.2,0.6,1.1,0.0,2.8,2.0,0.0,61.8,4.5
5350518.00,5350518.00,58.1,20.0,7.6,9.1,6.9,3.2,3.0,2.1,1.6,0.9,0.0,40.3,1.7
5350519.00,5350519.00,56.2,18.1,11.1,5.0,11.2,2.3,2.4,2.7,0.9,0.0,0.4,43.3,0.6
5350520.01,5350520.01,71.9,26.7,11.6,7.1,8.9,6.5,2.4,5.4,1.1,0.0,0.4,28.1,0.0
5350520.02,5350520.02,75.0,24.6,17.8,6.0,5.9,8.5,2.7,3.5,0.7,1.0,0.0,25.0,0.0
5350520.05,5350520.05,69.2,21.8,4.5,10.7,12.8,3.5,2.1,4.6,2.4,0.7,0.7,30.7,0.0
5350520.07,5350520.07,87.3,49.9,2.6,6.0,6.6,12.0,1.8,1.9,2.0,0.6,0.0,12.7,0.0
5350520.08,5350520.08,64.4,22.8,5.7,7.0,12.0,4.3,1.6,3.1,1.1,2.2,0.0,35.4,0.3
5350520.09,5350520.09,78.9,32.5,6.8,6.6,5.5,13.0,3.6,1.5,2.3,1.5,0.8,20.7,0.4
5350520.11,5350520.11,78.6,33.6,9.0,5.5,7.6,10.0,3.7,1.8,2.5,1.3,0.0,21.4,0.0
5350520.12,5350520.12,87.9,42.3,6.0,2.6,4.4,21.6,2.1,1.5,1.9,1.3,0.0,12.1,0.0
5350521.01,5350521.01,72.4,33.7,2.1,8.6,5.6,13.5,3.9,0.9,1.5,0.6,0.2,27.7,0.0
5350521.02,5350521.02,42.1,11.0,4.5,5.2,5.7,3.9,4.2,1.9,0.3,0.6,0.0,57.9,0.0
5350521.03,5350521.03,76.5,25.7,4.3,5.6,16.7,5.2,4.9,3.2,2.4,0.6,0.2,23.3,0.2
5350521.04,5350521.04,42.9,10.9,2.4,6.6,6.9,3.5,3.6,3.6,0.9,1.3,0.3,56.0,1.2
5350521.05,5350521.05,53.5,14.8,2.0,8.4,11.2,3.1,4.6,5.1,0.3,1.0,0.0,45.1,1.4
5350521.06,5350521.06,64.4,23.1,3.5,9.4,4.5,10.5,5.2,1.0,3.7,0.6,0.4,35.1,0.5
5350522.00,5350522.00,37.0,9.9,4.4,5.0,3.6,2.2,3.4,3.7,1.1,0.7,0.3,62.7,0.3
5350523.00,5350523.00,38.6,9.1,3.9,8.1,3.9,2.6,2.5,3.2,1.4,0.9,0.0,60.4,1.0
5350524.01,5350524.01,51.1,10.1,5.7,5.4,13.1,2.4,3.0,4.3,1.3,1.4,0.2,48.7,0.2
5350524.02,5350524.02,40.3,11.8,3.0,5.4,4.1,4.3,3.0,3.7,0.4,0.0,0.3,59.8,0.0
5350525.01,5350525.01,53.7,14.4,4.3,9.0,7.0,4.7,3.0,5.8,0.8,0.0,0.0,46.4,0.0
5350525.02,5350525.02,42.7,17.6,2.5,5.8,4.3,3.2,1.8,3.8,0.5,1.1,0.0,56.7,0.6
5350526.01,5350526.01,57.2,21.1,2.8,6.9,7.4,3.6,1.8,8.0,1.2,1.1,0.0,42.6,0.3
5350526.02,5350526.02,48.0,20.7,4.1,4.9,3.1,2.5,4.2,2.1,1.7,0.4,0.0,50.8,1.1
5350527.02,5350527.02,35.7,12.1,6.2,3.0,2.1,1.7,5.2,0.9,1.7,1.1,1.0,64.4,0.0
5350527.04,5350527.04,27.1,8.3,4.7,4.2,2.0,1.6,1.7,0.5,0.4,1.8,0.6,72.6,0.4
5350527.05,5350527.05,37.4,11.1,6.3,6.2,1.6,1.5,2.8,2.6,2.2,0.8,0.4,61.6,0.9
5350527.06,5350527.06,44.3,10.3,6.2,7.3,8.5,2.4,1.1,2.7,1.1,0.6,0.0,55.0,0.7
5350527.07,5350527.07,47.4,8.9,2.5,10.9,7.2,4.4,5.0,3.1,0.0,0.4,0.0,51.9,0.6
5350527.08,5350527.08,66.1,19.3,14.6,4.5,11.8,2.7,3.1,2.6,1.2,1.4,0.0,33.4,0.5
5350527.09,5350527.09,66.3,13.8,20.4,8.0,6.5,4.7,3.2,3.6,0.0,2.2,0.0,33.4,0.4
5350527.10,5350527.10,78.3,32.7,10.4,7.2,4.6,11.9,1.9,1.6,1.1,2.8,0.9,21.3,0.6
5350527.11,5350527.11,79.8,32.0,13.8,4.8,4.9,10.8,3.0,3.7,1.2,1.3,0.1,19.9,0.3
5350527.12,5350527.12,57.1,22.2,5.2,4.2,8.5,5.3,4.2,2.8,0.7,0.4,0.7,42.4,0.4
5350527.13,5350527.13,77.9,34.9,6.3,6.3,4.9,9.2,6.3,1.0,3.8,1.3,0.0,21.7,0.3
5350528.01,5350528.01,71.5,23.8,19.1,6.8,6.4,5.5,1.2,3.0,0.7,1.4,0.3,28.4,0.0
5350528.11,5350528.11,73.4,34.4,8.8,4.3,2.6,12.1,3.1,2.5,1.1,0.7,0.7,26.1,0.3
5350528.12,5350528.12,76.6,37.9,10.5,4.3,6.4,5.7,1.6,4.0,1.0,0.4,0.0,23.0,0.3
5350528.13,5350528.13,61.2,22.1,13.2,3.8,5.0,7.3,1.2,2.9,0.0,0.0,0.0,38.8,0.0
5350528.15,5350528.15,80.3,27.8,18.8,7.1,4.8,8.8,1.5,2.5,1.8,1.2,0.0,19.6,0.2
5350528.16,5350528.16,83.0,41.5,13.8,6.0,6.5,5.3,1.5,2.4,0.0,0.5,0.5,16.9,0.2
5350528.18,5350528.18,71.3,30.8,9.5,6.8,6.2,5.6,1.0,5.4,1.0,0.0,0.3,28.3,0.4
5350528.19,5350528.19,82.6,35.5,13.0,3.3,10.6,7.0,2.1,4.6,1.4,0.4,0.0,17.4,0.0
5350528.20,5350528.20,78.6,54.9,1.2,8.6,2.8,0.4,1.8,3.6,1.5,0.0,0.0,21.4,0.0
5350528.21,5350528.21,88.8,57.7,1.8,12.0,6.8,0.9,1.7,2.0,1.2,0.0,0.0,11.2,0.0
5350528.22,5350528.22,91.3,71.3,0.9,10.2,1.9,0.6,1.1,1.6,0.0,0.0,0.0,8.7,0.0
5350528.24,5350528.24,80.4,36.5,13.9,6.8,2.8,5.4,1.2,4.5,1.6,0.4,0.7,19.3,0.3
5350528.26,5350528.26,82.4,31.9,11.8,14.9,4.4,3.8,4.7,3.8,1.5,1.5,0.2,16.9,0.6
5350528.31,5350528.31,81.1,58.5,1.6,10.4,2.5,0.5,0.6,2.3,0.0,0.2,0.0,18.7,0.2
5350528.32,5350528.32,72.6,32.7,7.9,3.6,9.2,4.6,1.0,6.2,1.0,0.7,0.5,27.5,0.0
5350528.33,5350528.33,67.0,36.8,7.6,3.7,4.8,4.9,1.3,2.7,1.4,0.0,0.0,33.0,0.0
5350528.34,5350528.34,71.4,27.7,11.6,4.0,11.1,3.9,2.9,5.6,1.0,1.1,0.0,28.3,0.2
5350528.35,5350528.35,70.7,26.9,8.6,7.7,6.7,4.2,1.0,8.3,1.0,1.5,0.0,29.3,0.0
5350528.39,5350528.39,66.0,33.9,2.9,6.1,5.4,4.4,3.6,2.5,0.8,0.4,0.5,33.9,0.0
5350528.40,5350528.40,69.1,37.3,7.2,6.1,5.7,2.8,2.3,3.5,0.0,0.4,0.0,30.4,0.5
5350528.42,5350528.42,90.0,47.8,7.5,2.3,13.4,6.9,0.8,4.5,1.5,0.0,0.0,9.8,0.2
5350528.43,5350528.43,81.5,36.5,10.4,5.9,8.1,6.4,2.7,3.8,0.8,1.6,0.0,18.5,0.0
5350528.44,5350528.44,51.4,17.4,4.5,3.9,7.6,1.4,3.1,4.5,0.0,0.0,0.0,48.6,0.0
5350528.45,5350528.45,74.6,23.6,8.2,14.0,7.8,5.7,1.8,6.5,2.2,0.5,0.0,25.2,0.2
5350528.46,5350528.46,86.0,44.8,6.0,6.5,7.2,8.4,1.7,5.8,1.6,0.0,0.0,13.8,0.2
5350528.47,5350528.47,75.3,29.6,8.8,10.8,6.6,9.1,1.5,3.5,0.8,0.8,0.0,24.8,0.0
5350528.49,5350528.49,71.1,43.5,4.1,6.6,5.4,0.4,1.9,2.3,0.5,0.7,0.7,29.0,0.0
5350528.50,5350528.50,91.2,77.0,0.6,3.4,3.4,0.0,1.6,1.1,0.0,0.0,0.0,9.0,0.0
5350528.51,5350528.51,98.5,92.3,0.8,1.0,0.0,0.0,0.6,1.4,0.0,0.0,0.0,1.6,0.0
5350528.52,5350528.52,87.5,61.6,2.4,9.2,3.7,1.1,1.4,2.8,0.5,0.0,0.0,12.0,0.5
5350528.53,5350528.53,80.7,60.2,4.8,5.0,2.4,3.6,0.4,0.0,0.6,0.0,0.0,19.3,0.0
5350528.54,5350528.54,94.7,70.2,2.8,7.1,2.9,3.1,2.6,3.8,0.0,0.0,0.0,5.2,0.0
5350528.55,5350528.55,92.0,61.4,1.1,5.7,7.6,2.1,0.8,6.0,2.7,0.0,0.0,7.8,0.0
5350528.56,5350528.56,80.0,32.0,16.5,8.9,5.3,8.2,2.3,2.4,0.0,0.7,0.0,19.3,0.7
5350528.57,5350528.57,83.6,34.6,17.1,8.0,2.6,10.2,1.2,5.8,0.9,0.0,0.2,16.4,0.0
5350528.58,5350528.58,65.9,24.1,13.2,3.7,8.0,5.2,1.9,4.9,0.6,0.7,0.0,34.1,0.0
5350528.59,5350528.59,87.3,42.5,10.7,7.1,4.2,10.5,2.1,4.1,1.1,0.8,0.0,12.2,0.5
5350528.60,5350528.60,77.5,36.6,10.6,9.3,5.1,4.2,0.8,5.7,0.8,0.8,0.0,22.5,0.0
5350528.61,5350528.61,71.5,24.2,10.2,7.9,7.0,8.3,3.6,4.5,0.8,1.4,0.0,28.5,0.0
5350528.62,5350528.62,94.1,38.6,3.3,38.9,4.0,0.0,1.3,0.7,1.0,0.0,0.0,5.9,0.0
5350528.63,5350528.63,88.1,54.1,5.1,6.5,5.8,4.2,2.7,4.0,0.2,0.7,0.0,12.0,0.0
5350529.01,5350529.01,84.5,65.5,0.0,10.6,2.9,0.0,2.9,0.0,0.0,0.0,0.0,14.9,0.6
5350529.02,5350529.02,86.3,64.6,0.0,9.8,2.3,0.0,1.6,0.6,0.2,0.3,0.0,13.3,0.3
5350530.01,5350530.01,85.2,41.5,0.0,26.3,2.3,2.3,4.2,1.0,1.0,0.0,0.0,14.1,0.7
5350530.02,5350530.02,87.4,55.4,1.3,15.7,1.7,0.0,2.4,1.4,1.1,0.0,0.0,12.6,0.0
5350531.01,5350531.01,87.9,44.5,0.0,29.5,4.0,1.4,0.8,0.0,0.2,0.0,0.0,11.7,0.4
5350531.02,5350531.02,85.1,50.9,0.6,16.7,2.7,0.8,3.5,0.0,0.9,0.0,0.0,14.9,0.0
5350532.01,5350532.01,88.2,62.4,0.2,14.3,0.4,0.5,1.5,0.0,0.7,0.0,0.0,11.7,0.0
5350532.02,5350532.02,88.2,53.9,0.0,17.1,0.9,0.3,3.0,0.8,0.5,0.0,0.0,11.8,0.0
5350540.01,5350540.01,22.7,4.9,2.7,4.0,2.6,2.1,3.2,0.9,0.5,0.2,0.2,76.4,1.0
5350540.02,5350540.02,24.1,6.1,2.5,3.0,2.9,1.1,3.4,0.4,1.0,0.5,0.5,74.3,1.6
5350550.01,5350550.01,38.7,10.0,4.3,4.6,6.6,2.7,3.8,2.4,0.0,0.0,0.4,59.7,1.6
5350550.02,5350550.02,45.2,17.0,7.6,4.7,2.1,5.6,2.6,0.5,0.3,1.1,0.2,54.1,0.7
5350560.00,5350560.00,55.7,32.1,0.8,10.0,2.8,0.4,4.1,1.2,0.0,0.0,0.0,43.2,1.1
5350561.00,5350561.00,66.1,31.6,0.4,15.6,5.5,1.2,4.7,2.7,0.6,0.4,0.0,32.3,1.6
5350562.02,5350562.02,57.5,28.6,3.1,10.1,4.1,0.4,3.0,2.5,0.8,0.0,0.0,42.2,0.5
5350562.03,5350562.03,64.0,27.5,1.3,18.0,6.3,0.7,3.0,1.2,0.4,0.0,0.0,35.2,0.7
5350562.04,5350562.04,62.0,32.0,1.4,11.5,6.1,1.3,4.0,1.0,1.0,0.0,0.0,36.3,1.6
5350562.05,5350562.05,67.9,26.6,1.8,13.9,10.8,2.2,2.8,1.5,2.4,0.0,0.2,31.4,0.8
5350562.06,5350562.06,65.5,34.5,1.6,12.9,1.6,1.4,2.8,1.7,1.2,0.3,0.3,32.4,1.9
5350562.07,5350562.07,63.7,32.5,1.2,10.5,3.8,0.6,6.2,1.8,0.0,0.0,0.0,34.4,1.9
5350562.08,5350562.08,54.3,24.0,1.8,10.3,4.8,0.8,4.8,1.0,1.2,0.0,0.2,45.2,0.6
5350562.09,5350562.09,54.7,20.9,1.9,14.1,4.7,0.6,6.4,0.0,1.2,0.6,0.2,44.1,1.1
5350562.11,5350562.11,56.4,20.2,0.8,8.5,9.3,2.7,6.6,1.3,0.0,0.0,0.0,42.2,1.3
5350562.12,5350562.12,77.2,30.4,0.4,25.7,3.7,3.3,3.5,0.8,4.0,0.0,0.0,22.2,0.5
5350562.13,5350562.13,74.4,24.4,4.4,13.2,12.4,0.0,8.0,1.6,0.0,0.0,0.0,25.2,0.8
5350562.14,5350562.14,68.8,45.1,1.1,10.9,3.4,0.5,1.7,1.7,0.5,0.0,0.0,30.8,0.3
5350562.15,5350562.15,74.6,38.6,1.0,22.6,2.4,1.4,1.4,0.0,1.5,0.0,0.0,24.0,1.4
5350563.01,5350563.01,86.2,46.1,0.8,23.9,3.2,2.2,3.4,0.3,1.3,0.0,0.0,13.3,0.5
5350563.02,5350563.02,65.5,29.8,0.7,11.5,4.7,0.3,7.8,1.8,0.0,0.0,0.0,34.3,0.3
5350564.01,5350564.01,50.9,25.9,0.9,6.2,2.8,0.9,6.8,3.4,0.0,0.0,0.0,43.6,5.6
5350564.02,5350564.02,73.0,28.7,0.6,18.0,6.0,1.0,7.7,2.5,0.0,0.0,0.2,25.8,1.3
5350570.01,5350570.01,68.9,17.7,1.4,31.8,5.7,2.1,3.2,1.4,0.5,0.5,0.3,29.3,1.8
5350570.02,5350570.02,30.7,17.1,1.2,2.8,4.3,0.0,1.6,0.5,0.4,0.0,0.0,68.1,1.2
5350571.01,5350571.01,64.3,21.6,0.5,28.0,4.3,1.4,2.4,2.2,0.4,0.0,0.0,34.4,1.1
5350571.02,5350571.02,36.6,13.5,2.1,8.7,4.2,0.9,3.0,1.4,0.9,0.0,0.0,62.4,1.0
5350572.01,5350572.01,45.1,21.4,1.0,13.1,1.3,1.1,1.7,0.9,0.8,0.0,0.2,54.2,0.7
5350572.04,5350572.04,69.8,44.1,2.1,10.4,4.1,0.5,0.6,2.2,0.0,0.0,0.0,28.4,1.6
5350572.05,5350572.05,75.6,44.1,1.2,16.1,4.7,0.8,1.8,1.7,0.6,0.3,0.0,24.0,0.4
5350572.07,5350572.07,85.5,55.6,0.8,10.9,4.8,1.0,2.7,3.4,1.2,0.0,0.0,14.5,0.0
5350572.08,5350572.08,90.2,69.6,1.4,7.8,1.3,1.2,1.1,1.1,0.2,0.0,0.0,9.8,0.0
5350572.09,5350572.09,83.4,49.9,1.0,14.6,7.4,0.9,1.6,1.8,0.3,0.0,0.0,16.3,0.3
5350572.10,5350572.10,84.2,52.1,0.7,13.6,5.2,1.4,0.6,3.4,0.0,0.3,0.0,15.5,0.3
5350573.03,5350573.03,65.7,29.3,1.0,15.2,5.1,0.7,5.2,1.5,0.0,0.0,0.0,33.7,0.6
5350573.05,5350573.05,56.2,34.7,1.2,10.2,2.1,0.5,1.8,0.9,0.9,0.0,0.0,42.7,1.1
5350573.06,5350573.06,73.8,29.2,1.1,21.6,7.8,0.7,3.0,1.1,1.5,0.0,0.3,25.5,0.6
5350573.07,5350573.07,55.0,19.2,1.1,21.3,4.5,0.9,2.2,1.1,0.0,0.0,0.0,43.4,1.6
5350573.09,5350573.09,80.5,45.6,1.1,19.9,3.9,0.0,2.8,0.5,0.0,0.0,0.4,19.3,0.3
5350573.10,5350573.10,82.3,41.6,0.8,19.8,3.9,2.4,1.8,2.9,3.5,0.0,0.0,17.5,0.3
